z_sphere_mm,alpha_deg,phi_deg,Fx_B0_raw_mN,Fx_B1_raw_mN,Fx_B2_raw_mN,Fx_hold_corr_mN,DeltaFx_ball_mN,Fx_total_corr_mN,Fy_total_corr_mN,Fz_total_corr_mN,elements,DOF,min_quality,same_mesh_verified,status
94.0000000000,-20.0000000000,100.800000000,-0.107406028145,-0.235458704922,-0.0158435624894,-0.128052676776,0.219615142432,0.0915624656559,0.0147201037883,-0.191639690438,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,104.400000000,-0.107406028145,-0.235458704922,-0.0179518274386,-0.128052676776,0.217506877483,0.0894542007067,0.0195486396125,-0.188109035789,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,108.000000000,-0.107406028145,-0.235458704922,-0.0206425929812,-0.128052676776,0.214816111940,0.0867634351641,0.0243001933316,-0.183592744875,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,111.600000000,-0.107406028145,-0.235458704922,-0.0239052212604,-0.128052676776,0.211553483661,0.0835008068849,0.0289560410015,-0.178108588394,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,115.200000000,-0.107406028145,-0.235458704922,-0.0277268125421,-0.128052676776,0.207731892380,0.0796792156032,0.0334978336163,-0.171678151338,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,118.800000000,-0.107406028145,-0.235458704922,-0.0320922600578,-0.128052676776,0.203366444864,0.0753137680875,0.0379076700328,-0.164326736626,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,122.400000000,-0.107406028145,-0.235458704922,-0.0369843066739,-0.128052676776,0.198474398248,0.0704217214714,0.0421681664028,-0.156083277767,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,126.000000000,-0.107406028145,-0.235458704922,-0.0423836136547,-0.128052676776,0.193075091267,0.0650224144907,0.0462625245032,-0.146980225248,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,129.600000000,-0.107406028145,-0.235458704922,-0.0482688399720,-0.128052676776,0.187189864950,0.0591371881733,0.0501745984393,-0.137053411301,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,133.200000000,-0.107406028145,-0.235458704922,-0.0546167252315,-0.128052676776,0.180841979690,0.0527893029138,0.0538889576919,-0.126341916113,872415,1164430,0.220600000000,true,SUCCESS
